freq,ref_area,indicator,unit_mult,time_format,time_period,obs_value
A,CM,GE_GII,0,P1Y,2003,0.665532529354095
A,CM,GE_GII,0,P1Y,2004,0.662998259067535
A,CM,GE_GII,0,P1Y,2005,0.660350143909454
A,CM,GE_GII,0,P1Y,2006,0.657572627067566
A,CM,GE_GII,0,P1Y,2007,0.634836614131927
A,CM,GE_GII,0,P1Y,2008,0.632220685482025
A,CM,GE_GII,0,P1Y,2009,0.629583895206451
A,CM,GE_GII,0,P1Y,2010,0.626893401145935
A,CM,GE_GII,0,P1Y,2011,0.624042689800262
A,CM,GE_GII,0,P1Y,2012,0.62118524312973
A,CM,GE_GII,0,P1Y,2013,0.579088449478149
A,CA,GE_GII,0,P1Y,1990,0.213974073529243
A,CA,GE_GII,0,P1Y,1991,0.2092055529356
A,CA,GE_GII,0,P1Y,1992,0.205279126763344
A,CA,GE_GII,0,P1Y,1993,0.19792215526104
A,CA,GE_GII,0,P1Y,1994,0.191040769219399
A,CA,GE_GII,0,P1Y,1995,0.183683097362518
A,CA,GE_GII,0,P1Y,1996,0.176632702350616
A,CA,GE_GII,0,P1Y,1997,0.169583931565285
A,CA,GE_GII,0,P1Y,1998,0.1651870906353
A,CA,GE_GII,0,P1Y,1999,0.160937234759331
A,CA,GE_GII,0,P1Y,2000,0.156323701143265
A,CA,GE_GII,0,P1Y,2001,0.151528850197792
A,CA,GE_GII,0,P1Y,2002,0.146539777517319
A,CA,GE_GII,0,P1Y,2003,0.144707351922989
A,CA,GE_GII,0,P1Y,2004,0.143155604600906
A,CA,GE_GII,0,P1Y,2005,0.147019669413567
A,CA,GE_GII,0,P1Y,2006,0.148476660251617
A,CA,GE_GII,0,P1Y,2007,0.147649303078651
A,CA,GE_GII,0,P1Y,2008,0.148470118641853
A,CA,GE_GII,0,P1Y,2009,0.150826245546341
A,CA,GE_GII,0,P1Y,2010,0.153528973460197
A,CA,GE_GII,0,P1Y,2011,0.143746912479401
A,CA,GE_GII,0,P1Y,2012,0.140906438231468
